id,collected_at,observed_at,stn,source,temp_c,humidity_pct,wind_speed_ms,rain_mm,raw_fields,raw_line,api_url
546,2026-07-31T12:07:40.355262+09:00,2026-07-31T12:00:00+09:00,108,KMA_ASOS_HOURLY,31.0,66.0,2.8,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""66.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""998.0"", ""PR"": ""-0.9"", ""PS"": ""1007.5"", ""PT"": ""8"", ""PV"": ""29.5"", ""RN"": ""-9.0"", ""SI"": ""1.90"", ""SS"": ""0.3"", ""TA"": ""31.0"", ""TD"": ""23.8"", ""TM"": ""202607311200"", ""TS"": ""44.1"", ""VS"": ""2104"", ""WC"": ""-9"", ""WD"": ""23"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.8"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.5"", ""TE_02"": ""29.4"", ""TE_03"": ""28.2"", ""CA_MID"": ""7"", ""CA_TOT"": ""7"", ""CH_MIN"": ""9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""29.4""}",202607311200 108  23  2.8  -9 -9.0   -9  998.0 1007.5  8  -0.9  31.0  23.8  66.0  29.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    9 -         -9  -9  -9  2104  0.3  1.90 -9  44.1  29.4  29.5  29.4  28.2  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
547,2026-07-31T13:03:52.915025+09:00,2026-07-31T13:00:00+09:00,108,KMA_ASOS_HOURLY,31.6,68.0,3.4,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""68.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""997.6"", ""PR"": ""-9.0"", ""PS"": ""1007.1"", ""PT"": ""-9"", ""PV"": ""31.5"", ""RN"": ""-9.0"", ""SI"": ""1.48"", ""SS"": ""0.2"", ""TA"": ""31.6"", ""TD"": ""24.9"", ""TM"": ""202607311300"", ""TS"": ""47.3"", ""VS"": ""1829"", ""WC"": ""-9"", ""WD"": ""25"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.4"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.9"", ""TE_02"": ""29.7"", ""TE_03"": ""28.2"", ""CA_MID"": ""7"", ""CA_TOT"": ""7"", ""CH_MIN"": ""8"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""29.6""}",202607311300 108  25  3.4  -9 -9.0   -9  997.6 1007.1 -9  -9.0  31.6  24.9  68.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    8 -         -9  -9  -9  1829  0.2  1.48 -9  47.3  29.6  29.9  29.7  28.2  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
548,2026-07-31T14:04:29.426919+09:00,2026-07-31T14:00:00+09:00,108,KMA_ASOS_HOURLY,31.9,65.0,2.7,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""65.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""996.9"", ""PR"": ""-9.0"", ""PS"": ""1006.4"", ""PT"": ""-9"", ""PV"": ""30.6"", ""RN"": ""-9.0"", ""SI"": ""1.86"", ""SS"": ""0.3"", ""TA"": ""31.9"", ""TD"": ""24.4"", ""TM"": ""202607311400"", ""TS"": ""47.4"", ""VS"": ""2284"", ""WC"": ""-9"", ""WD"": ""25"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.7"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.3"", ""TE_02"": ""30.0"", ""TE_03"": ""28.3"", ""CA_MID"": ""7"", ""CA_TOT"": ""7"", ""CH_MIN"": ""9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.1""}",202607311400 108  25  2.7  -9 -9.0   -9  996.9 1006.4 -9  -9.0  31.9  24.4  65.0  30.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    9 -         -9  -9  -9  2284  0.3  1.86 -9  47.4  30.1  30.3  30.0  28.3  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
549,2026-07-31T15:05:31.347687+09:00,2026-07-31T15:00:00+09:00,108,KMA_ASOS_HOURLY,32.1,64.0,3.3,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""64.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""996.8"", ""PR"": ""-1.2"", ""PS"": ""1006.3"", ""PT"": ""7"", ""PV"": ""30.6"", ""RN"": ""-9.0"", ""SI"": ""1.54"", ""SS"": ""0.2"", ""TA"": ""32.1"", ""TD"": ""24.4"", ""TM"": ""202607311500"", ""TS"": ""42.7"", ""VS"": ""2534"", ""WC"": ""-9"", ""WD"": ""25"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.3"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.6"", ""TE_02"": ""30.3"", ""TE_03"": ""28.4"", ""CA_MID"": ""8"", ""CA_TOT"": ""8"", ""CH_MIN"": ""9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.5""}",202607311500 108  25  3.3  -9 -9.0   -9  996.8 1006.3  7  -1.2  32.1  24.4  64.0  30.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8    9 -         -9  -9  -9  2534  0.2  1.54 -9  42.7  30.5  30.6  30.3  28.4  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
550,2026-07-31T16:06:00.368360+09:00,2026-07-31T16:00:00+09:00,108,KMA_ASOS_HOURLY,31.9,68.0,3.3,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""68.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""996.8"", ""PR"": ""-9.0"", ""PS"": ""1006.3"", ""PT"": ""-9"", ""PV"": ""32.1"", ""RN"": ""-9.0"", ""SI"": ""1.03"", ""SS"": ""0.2"", ""TA"": ""31.9"", ""TD"": ""25.2"", ""TM"": ""202607311600"", ""TS"": ""40.4"", ""VS"": ""2169"", ""WC"": ""-9"", ""WD"": ""27"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.3"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.7"", ""TE_02"": ""30.4"", ""TE_03"": ""28.4"", ""CA_MID"": ""6"", ""CA_TOT"": ""6"", ""CH_MIN"": ""10"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.5""}",202607311600 108  27  3.3  -9 -9.0   -9  996.8 1006.3 -9  -9.0  31.9  25.2  68.0  32.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   10 -         -9  -9  -9  2169  0.2  1.03 -9  40.4  30.5  30.7  30.4  28.4  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
551,2026-07-31T17:04:32.970523+09:00,2026-07-31T17:00:00+09:00,108,KMA_ASOS_HOURLY,31.9,70.0,3.1,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""70.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""996.5"", ""PR"": ""-9.0"", ""PS"": ""1006.0"", ""PT"": ""-9"", ""PV"": ""33.0"", ""RN"": ""-9.0"", ""SI"": ""1.25"", ""SS"": ""0.5"", ""TA"": ""31.9"", ""TD"": ""25.7"", ""TM"": ""202607311700"", ""TS"": ""40.5"", ""VS"": ""2004"", ""WC"": ""-9"", ""WD"": ""27"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.1"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.7"", ""TE_02"": ""30.5"", ""TE_03"": ""28.5"", ""CA_MID"": ""3"", ""CA_TOT"": ""3"", ""CH_MIN"": ""7"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.6""}",202607311700 108  27  3.1  -9 -9.0   -9  996.5 1006.0 -9  -9.0  31.9  25.7  70.0  33.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    7 -         -9  -9  -9  2004  0.5  1.25 -9  40.5  30.6  30.7  30.5  28.5  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
552,2026-07-31T18:04:08.384008+09:00,2026-07-31T18:00:00+09:00,108,KMA_ASOS_HOURLY,31.5,70.0,3.7,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""70.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""996.2"", ""PR"": ""-0.6"", ""PS"": ""1005.7"", ""PT"": ""7"", ""PV"": ""32.2"", ""RN"": ""-9.0"", ""SI"": ""0.96"", ""SS"": ""0.8"", ""TA"": ""31.5"", ""TD"": ""25.3"", ""TM"": ""202607311800"", ""TS"": ""36.5"", ""VS"": ""1832"", ""WC"": ""-9"", ""WD"": ""27"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.7"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.7"", ""TE_02"": ""30.5"", ""TE_03"": ""28.6"", ""CA_MID"": ""3"", ""CA_TOT"": ""3"", ""CH_MIN"": ""7"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.7""}",202607311800 108  27  3.7  -9 -9.0   -9  996.2 1005.7  7  -0.6  31.5  25.3  70.0  32.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    7 -         -9  -9  -9  1832  0.8  0.96 -9  36.5  30.7  30.7  30.5  28.6  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
553,2026-07-31T19:04:50.958883+09:00,2026-07-31T19:00:00+09:00,108,KMA_ASOS_HOURLY,30.7,70.0,3.3,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""70.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""996.2"", ""PR"": ""-9.0"", ""PS"": ""1005.7"", ""PT"": ""-9"", ""PV"": ""30.7"", ""RN"": ""-9.0"", ""SI"": ""0.39"", ""SS"": ""0.5"", ""TA"": ""30.7"", ""TD"": ""24.5"", ""TM"": ""202607311900"", ""TS"": ""31.7"", ""VS"": ""2156"", ""WC"": ""-9"", ""WD"": ""27"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.3"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.6"", ""TE_02"": ""30.4"", ""TE_03"": ""28.7"", ""CA_MID"": ""1"", ""CA_TOT"": ""1"", ""CH_MIN"": ""7"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.5""}",202607311900 108  27  3.3  -9 -9.0   -9  996.2 1005.7 -9  -9.0  30.7  24.5  70.0  30.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        1   1    7 -         -9  -9  -9  2156  0.5  0.39 -9  31.7  30.5  30.6  30.4  28.7  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
554,2026-07-31T20:05:04.503273+09:00,2026-07-31T20:00:00+09:00,108,KMA_ASOS_HOURLY,30.1,73.0,2.0,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""73.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""996.2"", ""PR"": ""-9.0"", ""PS"": ""1005.7"", ""PT"": ""-9"", ""PV"": ""31.1"", ""RN"": ""-9.0"", ""SI"": ""0.06"", ""SS"": ""0.0"", ""TA"": ""30.1"", ""TD"": ""24.7"", ""TM"": ""202607312000"", ""TS"": ""29.5"", ""VS"": ""2055"", ""WC"": ""-9"", ""WD"": ""25"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.0"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.3"", ""TE_02"": ""30.2"", ""TE_03"": ""28.7"", ""CA_MID"": ""4"", ""CA_TOT"": ""4"", ""CH_MIN"": ""6"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.1""}",202607312000 108  25  2.0  -9 -9.0   -9  996.2 1005.7 -9  -9.0  30.1  24.7  73.0  31.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    6 -         -9  -9  -9  2055  0.0  0.06 -9  29.5  30.1  30.3  30.2  28.7  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
555,2026-07-31T21:05:24.035890+09:00,2026-07-31T21:00:00+09:00,108,KMA_ASOS_HOURLY,29.4,77.0,3.0,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""77.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""996.7"", ""PR"": ""0.6"", ""PS"": ""1006.3"", ""PT"": ""2"", ""PV"": ""31.5"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""29.4"", ""TD"": ""24.9"", ""TM"": ""202607312100"", ""TS"": ""28.1"", ""VS"": ""1674"", ""WC"": ""-9"", ""WD"": ""20"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.0"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.0"", ""TE_02"": ""30.0"", ""TE_03"": ""28.8"", ""CA_MID"": ""4"", ""CA_TOT"": ""4"", ""CH_MIN"": ""6"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""29.7""}",202607312100 108  20  3.0  -9 -9.0   -9  996.7 1006.3  2   0.6  29.4  24.9  77.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    6 -         -9  -9  -9  1674 -9.0 -9.00 -9  28.1  29.7  30.0  30.0  28.8  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
556,2026-07-31T22:05:06.741084+09:00,2026-07-31T22:00:00+09:00,108,KMA_ASOS_HOURLY,29.0,78.0,1.9,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""78.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""997.1"", ""PR"": ""-9.0"", ""PS"": ""1006.7"", ""PT"": ""-9"", ""PV"": ""31.1"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""29.0"", ""TD"": ""24.7"", ""TM"": ""202607312200"", ""TS"": ""27.5"", ""VS"": ""1636"", ""WC"": ""-9"", ""WD"": ""23"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""1.9"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.6"", ""TE_02"": ""29.7"", ""TE_03"": ""28.8"", ""CA_MID"": ""0"", ""CA_TOT"": ""0"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""29.4""}",202607312200 108  23  1.9  -9 -9.0   -9  997.1 1006.7 -9  -9.0  29.0  24.7  78.0  31.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  1636 -9.0 -9.00 -9  27.5  29.4  29.6  29.7  28.8  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
557,2026-07-31T23:06:15.958073+09:00,2026-07-31T23:00:00+09:00,108,KMA_ASOS_HOURLY,28.7,80.0,3.1,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""80.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""997.1"", ""PR"": ""-9.0"", ""PS"": ""1006.7"", ""PT"": ""-9"", ""PV"": ""31.3"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""28.7"", ""TD"": ""24.8"", ""TM"": ""202607312300"", ""TS"": ""27.7"", ""VS"": ""1265"", ""WC"": ""-9"", ""WD"": ""23"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.1"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.4"", ""TE_02"": ""29.5"", ""TE_03"": ""28.8"", ""CA_MID"": ""3"", ""CA_TOT"": ""3"", ""CH_MIN"": ""4"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""29.1""}",202607312300 108  23  3.1  -9 -9.0   -9  997.1 1006.7 -9  -9.0  28.7  24.8  80.0  31.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    4 -         -9  -9  -9  1265 -9.0 -9.00 -9  27.7  29.1  29.4  29.5  28.8  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
558,2026-08-01T00:08:24.825965+09:00,2026-08-01T00:00:00+09:00,108,KMA_ASOS_HOURLY,28.5,81.0,2.7,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""81.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""997.4"", ""PR"": ""0.7"", ""PS"": ""1007.0"", ""PT"": ""2"", ""PV"": ""31.5"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""28.5"", ""TD"": ""24.9"", ""TM"": ""202608010000"", ""TS"": ""27.6"", ""VS"": ""1116"", ""WC"": ""-9"", ""WD"": ""23"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.7"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.2"", ""TE_02"": ""29.3"", ""TE_03"": ""28.8"", ""CA_MID"": ""3"", ""CA_TOT"": ""3"", ""CH_MIN"": ""4"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.9""}",202608010000 108  23  2.7  -9 -9.0   -9  997.4 1007.0  2   0.7  28.5  24.9  81.0  31.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    4 -         -9  -9  -9  1116 -9.0 -9.00 -9  27.6  28.9  29.2  29.3  28.8  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
559,2026-08-01T01:03:51.125605+09:00,2026-08-01T01:00:00+09:00,108,KMA_ASOS_HOURLY,28.5,82.0,1.9,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""82.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""997.3"", ""PR"": ""-9.0"", ""PS"": ""1006.9"", ""PT"": ""-9"", ""PV"": ""31.9"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""28.5"", ""TD"": ""25.1"", ""TM"": ""202608010100"", ""TS"": ""27.7"", ""VS"": ""883"", ""WC"": ""-9"", ""WD"": ""23"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""1.9"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.0"", ""TE_02"": ""29.1"", ""TE_03"": ""28.8"", ""CA_MID"": ""0"", ""CA_TOT"": ""0"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.8""}",202608010100 108  23  1.9  -9 -9.0   -9  997.3 1006.9 -9  -9.0  28.5  25.1  82.0  31.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9   883 -9.0 -9.00 -9  27.7  28.8  29.0  29.1  28.8  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
